customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,Multiple lines ,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges, Total charges ,Churn,Tenure_Group,Monthly_Charges_Group
0356-OBMAC,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,99.9,5594.4,No,49–60 months,Above 90
8067-NIOYM,Female,0,Yes,Yes,24,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card,21.1,506.4,No,13–24 months,Below 30
1403-GYAFU,Male,0,Yes,Yes,70,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card,20.05,1403.5,No,61+ months,Below 30
4234-XTNEA,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,159.9,No,0–12 months,60–90
1297-VQDRP,Male,1,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,107.15,7286.2,No,61+ months,Above 90
9282-IZGQK,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,0–12 months,60–90
5348-CAGXB,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,1074.6,No,0–12 months,60–90
0621-HJWXJ,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,81.55,5137.65,No,61+ months,60–90
5844-QVTAT,Female,0,Yes,Yes,33,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,58.45,1928.85,No,25–48 months,30–60
8905-IAZPF,Female,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card,95.65,6599.85,No,61+ months,Above 90
5394-MEITZ,Female,0,Yes,Yes,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,80.6,4836.0,No,49–60 months,60–90
6859-QNXIQ,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,113.1,8143.2,No,61+ months,Above 90
2782-LFZVW,Female,0,No,No,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.95,648.45,No,0–12 months,30–60
2866-IKBTM,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,19.55,19.55,No,0–12 months,Below 30
1342-JPNKI,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,86.05,860.5,Yes,0–12 months,60–90
2817-NTQDO,Male,0,No,No,13,No,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,45.55,592.15,Yes,13–24 months,30–60
7129-AZJDE,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer,78.95,2684.3,No,25–48 months,60–90
6986-IJDHX,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,86.3,3365.7,Yes,25–48 months,60–90
2560-PPCHE,Female,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer,105.05,6828.25,No,61+ months,Above 90
4676-MQUEA,Male,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,101.9,5095.0,No,49–60 months,Above 90
8138-EALND,Male,0,No,No,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.75,296.25,No,13–24 months,Below 30
3580-HYCSP,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer,110.3,7941.6,No,61+ months,Above 90
1352-HNSAW,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,115.6,8323.2,No,61+ months,Above 90
2075-PUEPR,Male,0,Yes,Yes,55,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Bank transfer,19.35,1064.25,No,49–60 months,Below 30
1982-FEBTD,Female,0,Yes,Yes,23,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card,25.6,588.8,No,13–24 months,Below 30
5301-GAUUY,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,80.35,2571.2,Yes,25–48 months,60–90
5791-KAJFD,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer,68.75,3850.0,No,49–60 months,60–90
2654-VBVPB,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer,19.9,19.9,No,0–12 months,Below 30
1154-HYWWO,Male,0,No,No,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,70.6,2682.8,No,25–48 months,60–90
2501-XWWTZ,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.2,772.2,No,0–12 months,60–90
3716-UVSPD,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.3,49.3,No,0–12 months,30–60
6815-ABQFQ,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,107.25,6006.0,No,49–60 months,Above 90
7343-EOBEU,Male,0,Yes,No,3,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,23.6,70.8,No,0–12 months,Below 30
3701-SFMUH,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card,69.7,487.9,No,0–12 months,60–90
6103-LIANB,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card,99.5,5870.5,No,49–60 months,Above 90
7319-VENRZ,Male,0,No,No,7,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,64.3,450.1,No,0–12 months,60–90
5846-NEQVZ,Male,0,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card,70.85,5030.35,No,61+ months,60–90
6967-QIQRV,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,101.9,1528.5,No,13–24 months,Above 90
5781-RFZRP,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card,73.5,5218.5,No,61+ months,60–90
0939-YAPAF,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.25,3508.75,Yes,25–48 months,Above 90
0308-IVGOK,Female,0,No,No,11,No,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card,40.4,444.4,No,0–12 months,30–60
7293-LSCDV,Female,0,Yes,Yes,60,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card,19.25,1155.0,No,49–60 months,Below 30
7025-WCBNE,Male,1,No,No,47,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer,59.6,2801.2,No,25–48 months,30–60
5756-JYOJT,Female,0,No,No,11,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card,64.9,713.9,No,0–12 months,60–90
4710-FDUIZ,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card,100.3,5616.8,Yes,49–60 months,Above 90
6030-REHUX,Female,1,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.85,3103.8,No,25–48 months,Above 90
9548-LIGTA,Male,0,Yes,No,61,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,81.05,4944.05,No,61+ months,60–90
5150-LJNSR,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer,98.05,3039.55,No,25–48 months,Above 90
8270-RKSAP,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.5,634.5,No,0–12 months,60–90
6522-YRBXD,Male,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,94.55,3309.25,No,25–48 months,Above 90
2640-LYMOV,Male,0,No,No,2,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,19.65,39.3,No,0–12 months,Below 30
1218-VKFPE,Female,0,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.0,228.0,Yes,0–12 months,Below 30
3627-FHKBK,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75.3,Yes,0–12 months,60–90
2865-TCHJW,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,356.8,Yes,0–12 months,60–90
1423-BMPBQ,Female,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.0,19.0,No,0–12 months,Below 30
2393-DIVAI,Female,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.0,60.0,No,0–12 months,Below 30
5192-EBGOV,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,85.7,Yes,0–12 months,60–90
4568-KNYWR,Male,0,No,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card,63.25,3289.0,No,49–60 months,60–90
8752-IMQOS,Male,0,Yes,Yes,5,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,100.5,No,0–12 months,Below 30
0742-LAFQK,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,99.15,7138.8,No,61+ months,Above 90
0795-LAFGP,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.4,6418.4,No,61+ months,Above 90
0619-OLYUR,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,111.9,8056.8,No,61+ months,Above 90
5512-IDZEI,Male,0,Yes,Yes,46,Yes,Yes,No,No,No,No,No,No,Yes,One year,No,Electronic check,24.9,1145.4,No,25–48 months,Below 30
0459-SPZHJ,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card,83.5,5260.5,No,61+ months,60–90
0215-BQKGS,Male,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,84.3,2529.0,No,25–48 months,60–90
9244-ZVAPM,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.6,45.6,No,0–12 months,30–60
0719-SYFRB,Female,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,739.8,Yes,0–12 months,60–90
8208-EUMTE,Male,0,No,No,16,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,54.85,877.6,No,13–24 months,30–60
5172-MIGPM,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,65.55,262.2,No,0–12 months,60–90
1710-RCXUS,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card,90.35,4607.85,No,49–60 months,Above 90
0374-FIUCA,Male,0,Yes,No,65,Yes,No,No,No,No,No,No,No,Yes,Two year,Yes,Credit card,20.4,1326.0,No,61+ months,Below 30
5839-SUYVZ,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card,74.55,1192.8,No,13–24 months,60–90
5173-ZXXXL,Male,0,No,No,2,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.95,39.9,No,0–12 months,Below 30
1096-ADRUX,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer,74.25,4900.5,No,61+ months,60–90
2001-MCUUW,Male,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,108.65,4997.9,No,25–48 months,Above 90
2731-GJRDG,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,109.55,3505.6,No,25–48 months,Above 90
4723-BEGSG,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card,86.65,6238.8,No,61+ months,60–90
6516-NKQBO,Male,0,Yes,Yes,38,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card,81.0,3078.0,No,25–48 months,60–90
8672-OAUPW,Male,0,No,Yes,51,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card,47.85,2440.35,No,49–60 months,30–60
8207-DMRVL,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer,114.55,8247.6,No,61+ months,Above 90
3419-SNJJD,Female,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,105.25,6841.25,Yes,61+ months,Above 90
6543-CPZMK,Male,0,Yes,Yes,9,No,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,29.95,269.55,Yes,0–12 months,Below 30
4765-OXPPD,Female,0,Yes,Yes,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,65.0,585.0,Yes,0–12 months,60–90
2804-ETQDK,Male,0,No,Yes,66,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.55,1356.3,No,61+ months,Below 30
6689-VRRTK,Female,1,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card,109.8,4831.2,No,25–48 months,Above 90
7138-GIRSH,Male,0,No,No,50,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer,69.5,3475.0,No,49–60 months,60–90
9396-ZSFLL,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,48.85,732.75,No,13–24 months,30–60
6464-KEXXH,Male,0,No,No,8,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card,25.25,202.0,No,0–12 months,Below 30
7134-MJPDY,Female,1,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,102.85,6788.1,No,61+ months,Above 90
5240-CAOYT,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,87.55,4990.35,No,49–60 months,60–90
4059-IIEBK,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,78.55,549.85,No,0–12 months,60–90
4881-JVQOD,Male,1,Yes,Yes,10,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,34.55,345.5,No,0–12 months,30–60
0516-UXRMT,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,92.05,5707.1,No,61+ months,Above 90
4851-BQDNX,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.05,3402.0,No,25–48 months,60–90
5148-HKFIR,Female,0,No,No,20,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.7,394.0,No,13–24 months,Below 30
1009-IRMNA,Female,0,No,No,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,20.0,140.0,Yes,0–12 months,Below 30
3003-CMDUU,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.15,2378.75,No,25–48 months,Above 90
5016-IBERQ,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,84.25,1937.75,No,13–24 months,60–90
6797-UCJHZ,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card,104.6,6903.6,No,61+ months,Above 90
2469-DTSGX,Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,111.65,8038.8,No,61+ months,Above 90
4554-YGZIH,Male,1,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card,90.05,4412.45,Yes,49–60 months,Above 90
5099-BAILX,Male,1,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,110.75,4762.25,Yes,25–48 months,Above 90
9931-KGHOA,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer,55.0,2530.0,No,25–48 months,30–60
1775-KWJKQ,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card,89.85,6469.2,No,61+ months,60–90
7665-VIGUD,Male,0,No,No,10,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,20.35,203.5,No,0–12 months,Below 30
9411-TPQQV,Female,0,No,No,40,No,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer,54.55,2182.0,No,25–48 months,30–60
7207-RMRDB,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6857.5,Yes,61+ months,Above 90
7954-MLBUN,Male,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,99.45,3082.95,No,25–48 months,Above 90
2077-DDHJK,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card,70.9,4821.2,No,61+ months,60–90
4913-EHYUI,Male,1,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer,104.55,5854.8,Yes,49–60 months,Above 90
0195-IESCP,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,852.5,Yes,0–12 months,60–90
9574-BOSMD,Male,0,Yes,Yes,68,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Bank transfer,25.4,1727.2,No,61+ months,Below 30
4580-TMHJU,Female,0,Yes,Yes,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2414.45,Yes,25–48 months,30–60
0970-ETWGE,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.55,89.55,Yes,0–12 months,60–90
4908-XAXAY,Female,1,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer,89.85,4402.65,No,49–60 months,60–90
8404-VLQFB,Female,0,Yes,Yes,15,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,25.25,378.75,No,13–24 months,Below 30
1626-ERCMM,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.55,1891.0,Yes,13–24 months,Above 90
0887-HJGAR,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,45.7,45.7,Yes,0–12 months,30–60
2391-IPLOP,Male,0,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,69.65,3482.5,No,49–60 months,60–90
5644-PDMZC,Female,1,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,89.5,179.0,Yes,0–12 months,60–90
3509-GWQGF,Male,1,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card,70.0,1680.0,No,13–24 months,60–90
9576-ANLXO,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,69.55,208.65,Yes,0–12 months,60–90
2024-BASKD,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.6,74.6,Yes,0–12 months,60–90
5845-BZZIB,Male,0,Yes,Yes,35,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.1,703.5,No,25–48 months,Below 30
1140-UKVZG,Female,0,No,No,17,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.8,421.6,No,13–24 months,Below 30
4160-AMJTL,Female,1,No,No,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.65,157.2,Yes,0–12 months,Below 30
5183-SNMJQ,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,95.1,951.0,No,0–12 months,Above 90
8100-PNJMH,Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,88.85,6041.8,No,61+ months,60–90
7838-LAZFO,Male,0,Yes,No,45,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer,78.8,3546.0,No,25–48 months,60–90
4464-JCOLN,Male,0,Yes,Yes,2,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,19.85,39.7,Yes,0–12 months,Below 30
2085-JVGAD,Male,0,Yes,No,37,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,20.35,752.95,No,25–48 months,Below 30
5650-VDUDS,Female,0,No,No,4,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.25,97.0,Yes,0–12 months,Below 30
8095-WANWK,Female,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,452.5,No,0–12 months,30–60
3030-ZKIWL,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,20.05,No,0–12 months,Below 30
9565-FLVCG,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,69.55,4520.75,No,61+ months,60–90
8755-OGKNA,Female,0,Yes,Yes,57,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Bank transfer,19.5,1111.5,No,49–60 months,Below 30
2800-VEQXM,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.75,224.25,No,0–12 months,60–90
7538-GWHML,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,139.3,Yes,0–12 months,60–90
5533-RJFTJ,Male,0,No,No,49,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,30.2,1479.8,No,49–60 months,30–60
3859-CVCET,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,182.6,Yes,0–12 months,30–60
0214-JHPFW,Female,0,Yes,No,70,No,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer,57.8,4046.0,No,61+ months,30–60
5642-MHDQT,Female,0,Yes,Yes,53,Yes,No,No,No,No,No,No,No,Yes,One year,Yes,Bank transfer,19.85,1052.05,No,49–60 months,Below 30
3088-FVYWK,Male,0,Yes,Yes,53,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card,25.55,1354.15,No,49–60 months,Below 30
3276-HDUEG,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,75.05,Yes,0–12 months,60–90
9092-GDZKO,Male,0,No,No,22,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,24.85,546.7,No,13–24 months,Below 30
0823-HSCDJ,Male,1,No,No,52,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,49.15,2555.8,Yes,49–60 months,30–60
3729-OWRVL,Male,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.35,7172.75,No,61+ months,Above 90
2324-AALNO,Female,0,No,No,48,Yes,Yes,No,No,No,No,No,No,Yes,One year,No,Bank transfer,24.55,1178.4,No,25–48 months,Below 30
0822-GAVAP,Female,0,No,No,2,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,34.7,69.4,Yes,0–12 months,30–60
5760-IFJOZ,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,107.95,323.85,No,0–12 months,Above 90
2826-UWHIS,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,81.4,3663.0,No,25–48 months,60–90
1448-PWKYE,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,80.0,80.0,Yes,0–12 months,60–90
7501-IWUNG,Female,0,Yes,Yes,61,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,73.8,4501.8,No,61+ months,60–90
4957-TREIR,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,64.4,193.2,No,0–12 months,60–90
7251-LJBQN,Female,1,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,103.75,4150.0,No,25–48 months,Above 90
8040-MNRTF,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,71.1,71.1,No,0–12 months,60–90
1536-HBSWP,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.9,49.9,No,0–12 months,30–60
5313-FPXWG,Male,0,No,No,51,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer,24.6,1254.6,No,49–60 months,Below 30
0067-DKWBL,Male,1,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,98.5,Yes,0–12 months,30–60
0946-FKYTX,Male,0,No,No,52,No,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,30.1,1565.2,No,49–60 months,30–60
5076-YVXCM,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer,83.4,4253.4,No,49–60 months,60–90
8262-COGGB,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,20.45,20.45,No,0–12 months,Below 30
